household_id;car_availability;bike_availability;number_of_vehicles;number_of_bikes;income;census_household_id
1174825;all;all;2;3;6737.380526714837;465240
1170447;some;all;1;3;1766.3640823702947;463524
1330935;all;all;2;3;2669.001673112024;507981
1696339;all;some;2;3;5146.9945897442185;614517
1240088;all;some;2;2;2673.5426047369074;486343
1447453;all;some;2;2;4179.528534767268;543610
1679560;some;all;1;2;2427.287627775131;608838
1377577;all;some;1;2;2836.4238461467826;521947
1447284;all;some;2;2;8095.723881916067;543564
1147352;none;none;0;0;2588.6627507979347;454771
4715559;none;none;0;0;2140.080954172938;1716704
1656454;none;all;0;1;2394.2713862199817;600831
5309231;none;all;0;1;3002.0317903009823;1919379
1147434;some;all;1;3;3379.2269328951297;454804
1160805;all;all;2;3;358.63301644766995;459750
1174686;some;all;1;3;2648.331180529505;465187
1216994;all;all;1;3;2087.105559923777;478486
1233533;some;all;1;3;3178.178977469066;484732
1267066;all;all;1;3;1295.3606814493157;492611
1281465;all;all;1;3;2466.011262224076;495466
1506582;all;all;2;3;3077.7872611407324;557389
1576426;some;all;1;3;2043.0642263385685;578112
1640213;all;all;1;3;1038.4115182813734;597619
1652557;some;all;1;3;3940.7496898186137;600061
1296865;all;some;3;2;3209.64338109372;499824
1543400;some;all;1;2;2335.188974509817;567739
1664023;some;all;1;2;1912.8321136185514;602989
1147541;all;none;1;0;2945.969913193464;454838
4344398;all;none;1;0;2406.9850529017244;1576153
1670600;all;none;1;0;2559.3337847727144;605477
5101651;all;none;1;0;4688.60685313505;1850051
1147840;some;all;1;3;3263.6546159869094;454962
1527856;all;some;2;2;4905.529948538571;562851
1580608;all;all;1;6;2022.9774309320615;579136
1147903;all;some;2;3;2356.0675201552413;454989
1170508;all;all;2;3;5944.772585903667;463548
1193290;all;all;1;3;6223.558660164729;470934
1395438;all;some;3;3;5359.082816535756;528473
1686925;some;some;1;3;4882.519182559218;611383
1214875;all;some;2;1;2333.793426026937;477677
1234925;all;some;2;1;4641.451287147995;485065
1239837;all;all;1;1;3511.2333394507177;486284
1355301;all;all;1;1;1251.5210001445932;514273
1500691;some;some;1;1;2274.2573864091983;555972
1548849;all;all;1;1;2568.2486425598618;569774
2205358;some;some;1;1;5336.551631332506;782960
1350066;all;some;2;1;2888.4971456468097;512887
1385551;all;some;1;1;1691.4961899608222;525005
1510109;all;some;3;1;4438.387951733107;558240
1552106;all;some;1;1;4394.533062249329;570991
1300410;all;some;2;1;3010.3509739896085;500865
1422373;all;some;2;1;828.8194988263351;536955
1641196;all;some;2;1;1936.0712035491617;597813
1675823;all;some;2;3;3116.4449593725017;607450
1172648;all;none;1;0;3814.295881677046;464384
1200991;all;none;1;0;746.3358555296946;472829
1205630;all;none;1;0;4293.528188823224;474175
1247726;some;none;1;0;4356.563622927915;488237
1293263;all;none;2;0;1323.570620818055;498768
1418491;some;none;1;0;9071.46706401348;535942
1480003;all;none;3;0;3557.2299826822273;551221
1503798;all;none;2;0;2955.2498474587937;556726
1648253;all;none;2;0;5752.591535341604;599208
1675653;all;none;2;0;4377.075173042194;607387
1874725;all;none;2;0;4515.761979374074;671044
3157410;some;none;1;0;8111.737443011197;1114462
5071665;some;none;1;0;7517.0811423126925;1841375
5158860;all;none;3;0;3666.957578189131;1868021
1366789;all;none;1;0;178.0364438108687;517798
1466834;all;none;2;0;2830.2444628638964;548609
1475462;all;none;2;0;5230.05072979273;550318
1148283;all;all;1;4;2537.6777216648384;455134
1198051;all;all;2;4;5352.5316920223;472101
1562364;all;all;2;4;3434.858856198993;574694
1151769;all;all;2;4;4276.510258470447;456437
1395355;all;all;1;4;1986.9342267198006;528441
1554096;all;all;1;4;1643.7969790985767;571731
1659134;some;some;2;4;7178.421509402847;601362
1209836;all;none;1;0;1380.132427712903;475735
1243248;all;none;2;0;5320.490569977206;487135
1229259;all;none;1;0;1767.0176421551332;483170
1389338;all;none;1;0;2890.3123429998423;526322
1148534;all;some;2;2;3892.491545394217;455231
1498471;all;all;1;4;4008.105592731058;555451
1545511;some;all;1;4;4786.12461026718;568526
1654858;all;all;2;4;2843.3391422929963;600515
1160866;some;all;1;4;3362.0394361948756;459769
1500906;all;all;2;4;3020.1381405499187;556024
1637083;all;all;1;4;1741.3003715229274;596998
1417657;all;all;1;4;4474.932640330206;535723
1166700;all;all;1;2;1652.547504260473;462043
1432788;all;some;2;2;5463.384972187151;539677
1196627;all;none;2;0;2605.6871567987737;471752
1312889;all;none;2;0;2707.9224736355145;504430
1434891;all;none;2;0;2784.757610633485;540223
1501293;all;none;2;0;4741.287830705758;556119
1520011;all;none;2;0;2750.4275784506303;560803
1609159;all;none;2;0;3190.849179530195;588355
1148585;all;all;2;2;13.953046827766277;455248
1303138;all;all;1;2;2061.8377288594684;501676
1620401;all;all;2;2;3666.1563168830608;592101
2822023;some;some;1;1;3546.9468881937782;984806
2845966;all;some;1;1;2183.349493164224;994016
2902197;all;all;1;1;2463.8872759938577;1015967
3117863;all;some;3;1;977.892525727365;1098972
3202473;some;some;1;1;2063.7004836190736;1132167
3337524;some;some;1;1;810.7399198412066;1184053
3403818;some;some;1;1;5709.951610045136;1210130
2887453;all;all;1;1;2137.720729868691;1010233
1148638;some;all;1;3;3311.049689973081;455269
1421951;some;all;1;3;2833.8661998430825;536844
1456917;some;some;2;3;7700.885493828971;546211
1562540;some;some;2;3;7638.600520480907;574737
1494082;all;all;3;3;3299.093318060618;554372
1527928;some;all;1;3;5619.116207037497;562872
1564213;some;all;1;3;2111.291022443284;575133
1287149;all;all;3;3;6859.625665834803;496980
1512177;all;all;1;3;3065.895975846322;558762
1660590;all;all;1;3;1252.3768062903653;601711
1507476;some;all;1;3;3187.6057683189674;557608
1156684;some;some;1;1;3043.044629409686;458229
1194635;all;some;2;1;3948.776409924164;471266
1355962;all;some;2;1;2853.7008477705367;514432
1442156;some;some;1;1;3112.94944179393;542163
1447097;some;some;1;1;1947.221836639652;543510
1469440;all;all;1;1;1303.684574912873;549127
1510917;all;some;2;1;3203.3513417571658;558438
1158138;all;some;1;1;2119.7870703811986;458766
1612643;all;some;1;1;4945.929432955202;589520
1194583;all;some;2;1;2701.20574957787;471251
1280013;some;none;2;0;4438.330382728165;495179
1285786;all;none;1;0;1849.8534989959267;496572
1408947;all;none;1;0;30.599411311964104;533218
1507467;all;none;1;0;44.02048658130385;557605
1529095;all;none;3;0;5729.820796145496;563174
1558220;all;none;3;0;3624.635755384722;573266
1222383;all;all;1;6;4858.651585037114;480550
1570932;some;all;1;6;5845.727300888871;576781
1395950;all;all;2;6;3523.1708514799293;528662
1148957;all;all;1;2;759.1952075006869;455387
1200885;all;all;2;2;754.9618859192528;472801
1232764;all;some;3;2;1604.3629205338118;484493
1270136;all;all;2;2;2261.805129357858;493221
1331627;all;all;3;2;3404.818322404697;508117
1351632;all;some;3;2;2975.925884954074;513297
1359293;some;all;1;2;3327.192706363514;515268
1482613;some;some;1;2;4861.5961636856455;551742
1654258;all;all;2;2;3839.96498355712;600396
1665155;all;all;1;2;3105.5687485705694;603418
1430337;all;all;2;2;339.6851968367473;539043
4296669;some;some;1;2;108.6118116054382;1557446
1161014;some;all;1;4;3870.6472515625446;459824
1405006;some;some;1;4;4842.347195946247;531826
1643318;all;all;1;4;3066.2756379181405;598232
1439820;all;all;2;4;4029.4245529140157;541549
1526329;all;all;2;4;7555.047074285943;562456
1333210;all;all;1;4;3669.851838927207;508478
1421584;some;some;2;4;1346.9072871868277;536745
1300601;all;all;2;4;2971.923093985756;500923
1184733;some;all;1;4;2783.7812373332713;468889
1629822;all;some;1;4;5372.132378351668;595264
1475732;all;all;2;4;3629.301437074645;550373
1330045;all;all;2;6;5337.83853763434;507806
1384271;all;all;2;6;1738.6064677539564;524551
1422472;some;all;1;6;3748.1165329665837;536982
1694075;some;all;1;6;5406.111399929293;613744
1253176;all;all;3;6;4485.715455365058;489571
1360394;all;all;2;6;8965.162261699032;515545
1543309;all;all;3;6;5416.449392222211;567707
1599962;all;all;3;6;4152.0867142642255;585317
1390660;all;all;1;6;3769.6190436276606;526805
1202956;all;all;2;4;771.7699243984113;473303
1289148;all;all;1;4;1852.3693006467106;497557
1653415;all;all;2;4;3377.4770805492803;600230
1671991;some;all;1;4;2798.6467150414805;606018
1328325;all;some;2;2;3296.5972426943335;507468
1416639;all;some;2;2;4605.369050361114;535458
1458841;some;some;1;2;10313.95165609047;546736
1591191;all;all;1;2;721.8023759575136;582307
1501718;all;some;1;1;3018.9868810089793;556221
1396656;some;some;1;1;3456.2940459341803;528909
1149176;all;none;1;0;1737.0649871762514;455472
1301265;all;none;1;0;1892.631562358786;501119
1626378;some;none;1;0;3934.6456272532255;594117
1149221;none;none;0;0;3431.9613326987733;455490
2911555;none;none;0;0;612.4152612842314;1019564
5198344;none;none;0;0;1982.6994066003642;1881793
5410801;none;none;0;0;1487.2371050851907;1946355
1149237;all;none;1;0;3397.997158488813;455498
1252973;some;none;1;0;2780.7870697167737;489522
1348114;some;none;1;0;1574.9403559343798;512396
1518691;all;none;1;0;2057.8350767157035;560454
1528643;some;none;1;0;6327.017841705615;563061
1626707;all;none;2;0;2246.4822231315666;594240
1160504;all;none;1;0;6758.904673309935;459633
1174106;all;none;2;0;168.9997673469951;464962
1307035;all;none;1;0;3055.571209998631;502806
1439780;all;none;1;0;1885.051919885822;541538
1596921;some;none;1;0;3047.724466866801;584267
1153971;none;some;0;1;2300.4769826812408;457235
1261466;none;all;0;1;2932.190831994418;491502
2765975;none;none;0;0;3713.827891503991;962771
5357653;none;none;0;0;1971.58786463511;1932589
5365298;none;none;0;0;5027.853166198047;1934254
5370813;none;none;0;0;4308.060190434817;1935572
5371691;none;none;0;0;2521.0339576140386;1935748
5374400;none;none;0;0;927.3732390333884;1936292
2760099;none;none;0;0;1125.5284311961193;960606
5376762;none;none;0;0;1466.0137300529202;1936765
2384220;none;none;0;0;3359.4748116106935;841684
1149541;all;all;1;2;2213.5497282244482;455613
1339433;some;all;1;2;3136.367764974706;510117
1343520;some;all;1;2;2695.3857896971826;511182
1532179;some;some;1;2;6333.820283189345;563978
1149655;all;none;1;0;1984.6529370554101;455652
1318486;all;none;2;0;9257.562270985336;505535
1242034;all;none;1;0;3043.603683260111;486829
1275307;all;none;1;0;4190.246115598804;494247
1433785;some;none;1;0;4711.717772522594;539934
1540900;all;none;1;0;3108.692782720126;566808
1149694;all;all;2;2;2494.1901984992423;455666
1154577;some;some;1;2;6024.737541140777;457462
1257849;all;all;2;2;3074.58504144815;490709
1326566;all;some;2;2;4527.091591726854;507123
1296941;all;some;3;2;5074.63571812455;499847
1204345;some;some;2;2;6980.342320981431;473680
1368896;some;all;1;2;1382.4183515212344;518613
1435559;all;all;2;2;3660.2467656100584;540398
1694796;all;some;2;2;4872.3796322791;613989
1281421;all;some;2;2;5361.06432807043;495458
1676380;all;some;1;2;2484.7233904449254;607651
1387094;all;all;1;6;1100.4607594633123;525540
1536905;all;all;3;6;4715.017542792557;565334
1495703;all;all;2;6;8060.675493261811;554771
1546655;all;all;2;6;1762.6986103029776;568955
1645550;all;all;2;6;2376.740291353287;598673
1532850;some;none;1;0;5868.01265703798;564150
1472523;all;none;2;0;4218.604220624262;549738
1233935;some;none;1;0;3221.970984978416;484830
1477388;all;none;2;0;6952.647348382947;550703
1437074;some;none;1;0;1624.4086710988893;540814
1149828;all;all;1;2;3288.2003690736205;455715
1522163;some;all;1;2;3531.1730828652317;561360
1633790;some;all;1;2;3470.326408469392;596347
1149842;all;some;1;1;2302.1495973254578;455720
1226712;all;all;1;1;554.3710124292538;482201
1249150;all;some;2;1;3099.7713585674383;488582
1256365;all;some;1;1;2322.613182634973;490344
1453936;all;all;1;1;4184.444956829734;545388
1459220;all;some;1;1;2294.5530869069007;546832
1872115;some;some;1;1;4028.2231273645803;670374
1264057;all;all;1;1;2164.9827403955046;492014
1531615;all;some;2;1;3753.01095569072;563835
1667527;all;all;1;1;3805.6433343643293;604320
1670809;all;all;1;1;4339.99899750099;605568
1199608;some;none;1;0;3466.317109068291;472485
1304291;all;none;1;0;5733.854109584068;502003
1317205;all;none;1;0;1160.6096482396458;505281
1412284;all;none;2;0;399.92010471159665;534335
1542790;all;none;2;0;2326.6274395956916;567508
1566283;some;none;1;0;2883.118728231101;575638
1149973;some;none;1;0;2596.5762984398025;455768
1411723;some;all;1;5;5595.798748610998;534147
1465188;all;all;2;5;4046.7629006050606;548281
1570231;some;all;1;5;176.8443755751483;576609
1262178;all;all;1;5;3070.8518522657882;491643
1549360;all;all;2;5;7004.33926077722;569956
1331532;some;all;1;5;1695.324817601813;508098
1536001;all;all;2;5;5284.591346197218;565001
1260402;some;all;2;5;7110.785395982857;491288
1308267;all;all;2;5;6947.470748815656;503164
1343604;some;all;2;5;4032.418347745686;511204
1230908;some;all;1;5;2043.5989481273195;483794
1523013;all;all;2;5;10.828843762026855;561583
1461950;some;all;2;5;4964.638635684039;547571
1689708;all;all;1;5;1571.2116749920356;612291
1587975;some;none;2;0;10231.496557906112;581186
1563395;all;none;1;0;3126.32117795532;574938
1568764;all;all;2;2;462.5015778879706;576254
1165023;all;all;2;3;785.3208087828003;461385
1427661;some;all;1;3;6818.035441584247;538335
1289705;some;some;1;3;5261.885359525623;497719
1545024;all;some;2;3;5912.238039496775;568348
1579675;all;all;2;3;2370.9095658155684;578910
1701798;all;all;2;3;2932.5957713074736;616387
1452498;all;all;1;2;2154.7511143614283;544997
1224231;all;some;2;2;5180.103629285996;481262
1496855;some;some;2;2;8276.979679760565;555051
1156885;some;all;1;2;2270.940480414553;458308
1441186;all;all;2;2;1946.520328430509;541909
1483118;all;all;1;2;3151.4276574938763;551842
1484779;some;some;1;2;3219.092344055122;552169
1284607;some;some;1;2;2168.21336395807;496235
1150536;all;all;2;4;2093.594605982617;455971
1354527;all;all;3;4;2131.84989133938;514065
1574489;all;all;2;4;4008.7332643750733;577647
1600029;some;all;1;4;1861.1829986681303;585341
1662188;all;all;1;4;2060.354582096791;602318
1165270;all;all;1;4;1585.0238095067732;461480
1210837;all;all;2;4;1979.690307895296;476112
1503657;all;all;1;4;2354.645860782132;556690
1837037;all;all;1;4;2515.784582518044;657154
2319860;all;all;1;4;3498.079830638185;819121
2361668;all;all;1;4;4681.866822432048;833801
2884950;all;all;1;4;5567.577026672402;1009253
3563646;all;all;1;4;1580.9367912448;1272298
4193438;all;all;1;4;1390.3850343059405;1516629
4295203;all;all;1;4;2431.0613135516483;1556873
4380172;some;all;2;4;2192.7257979519773;1590109
4603821;all;all;1;4;1868.8961613846343;1673118
4908157;all;all;2;4;6913.279840467256;1787203
5082030;all;all;3;4;2979.1549510901887;1844550
1255618;some;some;1;1;3273.570550849064;490164
1150580;all;all;1;3;3528.5430029439776;455987
1183622;all;some;2;3;3367.1488431336666;468627
1476363;all;all;1;3;525.6361167982128;550498
1449556;all;none;2;0;7156.415469880427;544191
1502763;all;some;1;2;3729.8955308401637;556476
1633593;some;some;1;2;1012.7702035968362;596307
1464270;all;some;2;2;3346.0813202620493;548101
1227910;all;all;2;4;4002.1041307028895;482664
1168284;all;some;2;4;9097.886546938507;462658
1437098;all;some;1;4;6442.20618998486;540820
1664182;some;all;1;4;5426.205799968873;603049
1860818;all;all;2;4;4268.511202556245;666266
4043002;all;all;1;4;1770.4988068426057;1457413
1624961;all;some;2;4;5309.524580279378;593631
1386984;all;none;2;0;5517.381816120106;525501
1648517;all;none;2;0;2255.5038512078117;599259
1690735;some;none;1;0;8839.10244575849;612636
1242637;all;none;2;0;7676.423980272284;486988
1459336;all;none;2;0;8476.640365383217;546860
1266263;all;none;2;0;2433.867657023979;492452
1341255;all;none;2;0;1163.5452714799833;510584
1408134;all;none;1;0;3181.599845767093;532944
1340768;all;none;1;0;4716.035476798612;510462
1420232;all;none;1;0;2979.4169651595366;536389
1485401;all;none;1;0;3823.7080297538464;552293
1423417;some;none;1;0;3978.7680696489047;537232
1514821;some;some;2;4;5194.858823428836;559447
1557863;some;all;1;4;3219.1229658630464;573118
1570024;some;all;3;4;7271.074642449123;576560
1586635;some;all;1;4;4513.703473795828;580733
1617556;all;all;1;4;1020.1619728227575;591158
1629140;some;some;1;4;293.256071514242;595047
1173478;all;all;1;4;382.4565628731443;464707
1273220;all;all;3;4;2223.093459511332;493833
1406557;all;all;1;3;2156.9007265937594;532381
1228787;some;some;1;3;1725.984787184497;482997
1239047;all;all;1;3;349.400903348909;486087
1472489;all;all;1;3;2182.203895146139;549731
1551872;all;some;2;3;4473.6210349358935;570902
1150735;all;all;1;4;2918.0620931478325;456041
1196323;all;all;2;4;3176.935264260197;471678
1534085;all;all;1;4;3158.037586529672;564474
1402059;some;all;1;4;1624.2553055672838;530815
1176590;some;all;1;4;3257.259993205281;465932
1514021;all;all;2;4;2444.3762173122473;559238
1634084;all;all;1;4;2615.072979137303;596405
1267464;some;all;1;4;4751.576271537381;492691
1374983;all;all;2;4;2228.7422879555384;520950
1430237;all;some;2;4;6831.540309412985;539014
1646468;all;all;1;4;4109.938010573043;598855
1657294;all;all;1;4;4167.586994575602;600998
1257013;all;all;2;4;2682.8172703983882;490503
1319229;all;all;2;4;4550.461472402787;505681
1358171;all;all;1;4;1879.3420570297947;514977
1424987;some;all;1;4;3528.3803982765694;537641
1445725;all;all;2;4;2393.0172035773626;543133
1463202;some;all;1;4;4017.801654603155;547890
1470460;all;all;2;4;4208.419826235061;549328
1514240;all;some;2;4;1300.6429883615826;559292
1518353;all;all;3;4;3161.883733913313;560371
1554911;all;all;2;4;2689.1889302960876;572026
1629260;all;all;2;4;5192.031332148887;595081
1678399;all;all;2;4;3449.467349397447;608406
1696368;all;all;1;3;447.86545638705303;614525
1150849;all;all;2;2;4288.693398209796;456092
1342168;some;all;1;2;4391.029413090646;510822
1411699;all;all;1;2;3929.107782859816;534138
1395716;all;all;1;1;1182.9837949263763;528582
1592020;all;some;2;1;5864.2452421868265;582584
1604208;some;some;1;1;5596.1750117389065;586728
1512828;some;some;2;1;10142.9816969329;558928
1588839;all;some;2;1;3218.602251905674;581469
1210113;all;some;2;1;2938.911041292291;475845
1410542;all;all;1;2;1810.4593879772551;533740
1396012;all;some;2;2;1870.1371753864887;528686
1151126;all;all;1;2;2282.7889606407475;456190
1238499;all;all;1;2;1739.8362648160366;485960
1264748;all;some;2;2;3149.8794791399146;492151
1529901;all;some;3;2;5460.239328271218;563383
1521274;all;all;1;2;6046.101162663321;561138
1497619;some;all;1;3;2696.710507335155;555241
1174636;some;all;1;3;5129.5977468420915;465168
1266239;some;all;1;3;5326.485253591768;492447
1486455;all;all;2;3;4540.02969417559;552502
1444599;all;all;2;3;2557.3199182487583;542828
1596464;some;some;3;3;5907.1304215962255;584113
5289944;none;none;0;0;3948.2419161573907;1914187
1409054;all;none;1;0;915.8240557565969;533252
1469535;all;none;2;0;1896.8279392154916;549145
1476652;all;none;1;0;4420.359384707005;550556
1588201;all;none;2;0;4049.839981782815;581265
1259689;all;none;2;0;6619.02016134627;491147
1585751;all;none;1;0;2684.4272013700283;580429
1203240;all;some;2;1;4383.190444879817;473372
1293238;all;some;2;1;7512.060330977378;498761
1502835;all;all;1;1;1612.1307120800382;556491
1151398;all;all;1;3;3280.3831200734744;456287
1169987;some;all;1;3;5531.235916198091;463341
1544346;all;all;1;3;1914.929758675412;568095
1690609;all;all;1;3;3099.450254735872;612595
1248445;all;all;1;3;4118.073393410886;488410
1612892;all;some;2;3;3750.2149028968724;589604
1253098;all;all;1;3;3958.5248587385095;489554
1255172;all;all;2;3;3469.1743878265625;490054
1258295;all;all;2;3;704.0229205222032;490817
1479194;some;some;1;3;5069.109236983551;551060
1545933;some;all;1;3;4475.065055259462;568681
1620146;some;none;1;0;5932.398349595338;592018
1540608;all;none;1;0;5046.863732725574;566704
1157704;all;none;2;0;3094.9921541267854;458603
1600696;all;none;2;0;3903.57792060084;585551
1151788;some;none;1;0;3879.4426979650916;456446
1290924;all;none;2;0;2423.992415710836;498091
1194816;some;none;1;0;2986.1593434836004;471308
1277772;all;none;1;0;2791.0230300637954;494735
1372450;some;none;1;0;3778.978588401248;519998
1425659;all;none;1;0;2215.3021494049;537811
1474592;all;none;1;0;4690.483675494089;550146
1488661;some;none;1;0;2719.8377853359007;553050
1515527;some;none;1;0;6460.528945784214;559631
1538327;some;none;1;0;2870.4603723588934;565848
1569855;some;none;1;0;3112.2617166453615;576515
1197170;all;none;2;0;4568.625349145849;471884
1257408;all;none;1;0;3636.58172692974;490606
1369748;all;none;1;0;89.08122571904364;518951
1456794;some;none;1;0;2439.740447907008;546173
1580713;all;none;2;0;3465.277985617108;579161
1639545;some;none;2;0;2521.915665056037;597486
1151958;some;some;2;1;2645.015493416306;456506
1218880;all;some;2;1;3323.5080352333443;479208
1628887;some;all;1;2;1525.6302330865965;594965
1202649;some;some;1;1;4859.256079337162;473231
2941638;all;none;1;0;2389.1884666971378;1031131
5256014;all;none;2;0;2881.4565144303656;1904272
1386608;some;none;1;0;3323.3366164372264;525373
1167889;all;all;1;2;1013.9608703245808;462493
1326040;all;all;2;2;2757.3550845094765;507019
1339029;all;all;2;2;1953.006048050678;510011
1397853;some;all;1;2;1255.2537402550963;529321
1152249;all;all;1;2;3889.65446310078;456609
1233150;all;all;1;2;1853.4700648067358;484633
1467691;some;all;1;2;5674.902337747517;548780
1701366;all;all;1;2;3398.481641138655;616239
1474700;all;all;2;2;2263.0230157709507;550168
2534144;some;some;1;1;4747.013798015938;886074
2294433;all;some;3;1;5013.601703523689;813066
2416252;all;some;2;1;4374.350472211502;850372
2427504;some;some;3;1;4503.01919078059;853233
2454856;all;some;2;1;3489.3773435694866;861026
5355215;none;all;0;4;1690.8201603534972;1931889
5379865;none;all;0;4;600.7478865304461;1937524
2471634;none;all;0;4;2466.8450024010026;865398
2725630;none;all;0;4;4697.910898319874;949719
5355473;none;all;0;4;3358.2745708577822;1931948
5356675;none;all;0;4;1460.5457632651546;1932303
2522077;all;all;1;1;4217.57700802545;882462
1152720;some;some;1;1;1696.4883200915542;456781
1256278;some;some;1;1;2226.066973422736;490324
1288476;all;all;1;1;1474.9229128284012;497362
1437090;all;all;1;1;1777.061107954779;540817
1462719;some;some;1;1;3600.024399315177;547782
1475051;all;all;1;1;1941.9091566442544;550236
1503932;all;some;2;1;2769.4760052711754;556761
1530287;all;some;3;1;4069.3982519064716;563486
1581978;all;all;1;1;1432.667783339757;579461
1590420;all;some;2;1;4366.848308826291;582040
1494834;all;none;2;0;2393.376877853634;554557
1576223;all;none;2;0;613.806157761823;578065
1565731;all;all;2;2;2322.4817184150256;575505
1600940;all;all;1;2;1791.2551802630933;585636
1246618;all;all;1;2;2134.7899929815585;487973
1635408;all;all;2;2;3044.976700492945;596665
1661896;all;all;1;2;1872.346068778759;602211
1680899;all;all;1;2;1700.7863323566487;609333
1242431;all;all;2;2;2121.7427860035473;486934
1428235;all;some;3;2;3116.218997289442;538487
1702456;some;some;1;2;4443.416725014477;616607
1255365;some;some;2;2;5266.511357968062;490104
1466849;all;all;3;4;4050.6164276048335;548612
1220388;all;all;2;4;611.0928967395033;479790
1304986;all;all;1;4;3505.753311891178;502204
1387960;some;all;1;4;2608.157111324417;525834
1422960;all;some;1;4;3817.228586290896;537108
1435086;some;all;1;4;3741.1091273763236;540274
1481482;all;some;2;4;3900.933867240024;551514
1357122;some;all;1;4;6088.802085094501;514713
1234346;some;all;1;4;11714.614064065425;484925
1649820;some;all;2;4;7731.556579578844;599519
1152884;all;all;2;2;3799.848796436613;456841
1280154;all;all;2;2;4457.147323255243;495207
1665583;some;all;1;2;3547.8334162268707;603575
1185645;all;all;1;2;3795.414557097875;469109
1857916;some;some;2;2;9431.934708945355;665139
1962567;all;all;2;2;4412.235123868951;698905
1939013;all;all;2;2;7735.7181755603015;691015
1980453;all;all;2;2;3896.0535335991835;705647
2000054;all;some;3;2;4389.733495261816;711544
2037049;all;all;1;2;2043.4981001411052;725357
2258054;all;all;2;2;3360.2603416883485;798935
1197770;all;none;1;0;4486.303611992227;472034
1153039;none;none;0;0;3443.476363707667;456901
1644098;none;none;0;0;3158.3835696538017;598386
4402474;none;none;0;0;551.9820194949258;1598945
4677560;none;none;0;0;2036.4592752239146;1701655
5457736;none;none;0;0;2648.2276856158383;1959869
2133617;none;none;0;0;2014.3498128207766;756814
3182966;none;none;0;0;1656.543016783889;1124397
3569441;none;none;0;0;3216.06402470385;1274586
4417603;none;none;0;0;2024.5312984284806;1604898
1965988;none;none;0;0;2644.2415856378157;700253
3447275;none;none;0;0;804.0333245315246;1227228
3473560;none;none;0;0;3050.1114435434583;1237453
1365962;some;none;1;0;1789.8298642112986;517486
1592010;all;none;2;0;1209.7664628741095;582582
1212169;all;some;2;1;4410.412456200167;476609
1281548;some;some;1;1;4080.402774057436;495482
1506169;all;all;1;1;1350.2447010501799;557294
1660379;some;some;1;1;4139.238519518027;601630
1636245;all;some;2;1;7685.271923494339;596831
1277210;all;all;1;1;417.3915046911271;494624
1306256;some;some;1;1;1985.33218046887;502567
1374152;some;some;1;1;1997.6404411377628;520626
1541883;all;some;2;1;4574.130658487298;567175
1176792;some;some;1;1;1119.7436700491912;466009
1153665;none;none;0;0;462.8412987639215;457126
1225922;none;none;0;0;3485.0775281943093;481905
1334174;none;none;0;0;2830.7016642815097;508728
1395429;none;none;0;0;2421.7036593233706;528469
1671052;none;none;0;0;366.5013020468046;605657
2019404;none;none;0;0;1160.9757798780283;718628
5300244;none;none;0;0;3653.0214549047005;1916855
5307732;none;none;0;0;1570.1203638606146;1919055
5310721;none;none;0;0;1909.7999427521297;1919877
5316114;none;none;0;0;1405.6005981985397;1921615
1254383;all;all;3;4;3884.28184195042;489868
1349395;all;all;2;4;2920.1459434319777;512720
1465609;all;all;1;4;4243.695325358436;548366
1466295;all;all;2;4;5167.697451463554;548501
1683860;some;all;1;4;4917.600669530195;610359
1153755;some;none;1;0;5267.966142916115;457157
1664505;some;some;1;2;849.8143960347528;603173
1256870;all;all;1;2;3107.431979475201;490468
1226252;all;all;2;3;2193.1750301136826;482034
1622267;some;some;1;3;6694.628760124438;592720
1153764;all;all;2;2;20.784712735578708;457160
1449822;all;all;3;2;3217.4826347221306;544263
2083787;some;all;1;2;3285.7400400592646;739815
1631870;all;all;2;2;1173.4537078464225;595966
1303026;some;all;1;2;3373.689521410676;501644
1304126;all;all;2;2;3299.8359487433145;501953
1442650;some;some;1;2;1584.0207252568946;542291
1571847;all;all;1;2;1337.529094157778;577007
1153892;none;all;0;2;3192.074552576705;457206
1477727;none;all;0;2;639.3336780983901;550770
2280212;none;all;0;2;2242.2603218220775;807627
3902358;none;all;0;2;1406.7439022106128;1403933
5185567;none;all;0;2;1185.589890685102;1876893
1153909;all;none;2;0;1938.4311185633803;457212
3455226;some;none;1;0;5047.0394877458475;1230369
1230291;all;all;1;2;2731.8384792055313;483560
1418069;all;some;2;2;6157.227427536589;535832
2585894;none;all;0;3;1514.6665230463327;902935
3640632;none;all;0;3;2033.2334796855916;1302508
3872448;none;all;0;3;5415.0947602006745;1392317
1154123;all;none;1;0;1564.2777090139023;457295
1679592;some;none;1;0;3105.1924688702766;608849
1500710;some;none;1;0;861.2726372285466;555976
3606252;some;none;1;0;5760.517438470509;1289063
1181568;all;all;2;5;2228.0285010159982;467869
1281016;all;all;3;5;6673.1061461579075;495377
1527589;some;all;1;5;5694.098375703085;562785
1559544;all;all;2;5;5190.504550073183;573742
1360644;all;all;2;5;490.47646713618695;515607
1154467;all;some;2;1;2700.4419380573477;457421
1262748;all;all;1;1;2485.1249468016545;491756
1306078;all;some;2;1;5880.232969166651;502506
1512004;some;some;1;1;1945.56687327289;558720
1695881;all;all;1;1;1649.5724942384627;614358
2713627;some;some;1;2;2802.623053059542;945349
3766528;all;some;2;2;4000.1822301404113;1351599
